"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"26022",0.105750394561089,2.68580228738941,3.23532930365599,0.00146803903467505,0.155708402530288,-1.86866871809684
"3561",0.160059633259003,2.03636281312825,3.23335799331899,0.00147759340834876,0.156082111869657,-1.8746400898735
"84941",0.177177295248341,1.49329059038214,3.23185378837132,0.00148492271370759,0.156218698498994,-1.87919438124879
"105373952",0.12891070434019,0.243953992972941,3.2301998357231,0.00149302068075656,0.156434717481699,-1.88419991259423
"2696",-0.129683465077854,2.11561686034294,-3.2257274124268,0.00151512432631926,0.158110554698155,-1.89772398643714
"102724470",0.210921107298714,0.3280257047255,3.21691894173714,0.00155954976886218,0.161500555616025,-1.92431150790564
"8835",0.101766130071081,3.05460257537199,3.2156085574393,0.00156626117454401,0.161500555616025,-1.92826130579958
"51741",0.0894910915455452,1.9329094926472,3.21449324175911,0.00157199462602215,0.161500555616025,-1.93162200550292
"114004397",0.10171126947814,2.07468369958415,3.21413156934635,0.00157385804151102,0.161500555616025,-1.9327115861751
"100506860",0.144471385586275,0.69457531989544,3.21317208578163,0.00157881145946114,0.161500555616025,-1.93560161986707
"203068",0.0942578637719249,3.89834474003077,3.21089617996386,0.00159061900380752,0.162067794561176,-1.94245377171848
"10965",0.0928745873343148,3.24262679912438,3.20792858545655,0.00160613830339049,0.16300729134018,-1.95138198868102
"105377724",0.236282338757328,2.33474509206157,3.20435386307104,0.00162501935393394,0.164279300311759,-1.96212712975364
"6665",0.131718095289721,1.56029914448046,3.20293310921375,0.00163258060614361,0.164401502284034,-1.96639479396627
"5480",0.0891767801688074,3.08996173430016,3.19993301769351,0.00164865455088751,0.165376665802204,-1.97540099359074
"28822",0.296706724257419,0.909220109579254,3.19687701810169,0.00166517902328243,0.16638931707548,-1.98456737417564
"101929176",0.170406438542928,0.206071853741765,3.19496916625966,0.00167557302919949,0.166783961521856,-1.99028600186373
"28883",0.288373854443192,1.09098102240314,3.19054321291013,0.00169991805369931,0.16855892425187,-2.0035408292614
"5184",0.106263044135484,2.77723663913453,3.18742770354937,0.00171725140580053,0.169627734282892,-2.01286141773361
"105373709",0.241347336602436,0.515240396430684,3.18189829926048,0.00174841910287393,0.172049758107898,-2.02938379462843
"344838",0.103555999407501,2.40480951027409,3.17780660776039,0.0017718198193432,0.17369203380531,-2.04159383845868
"64983",0.0785662721184387,3.20886488479477,3.17545853872453,0.00178537948251585,0.173800201729612,-2.04859445812093
"157313",0.170016555246894,2.31238587665047,3.1752903425624,0.00178635446909107,0.173800201729612,-2.04909574886194
"107986448",0.211890526670963,0.862231523053619,3.16945511660775,0.00182048699770269,0.176069878470378,-2.06647248672805
"5226",0.0943755010045293,2.94980209569793,3.16666736986856,0.00183700621536669,0.176069878470378,-2.07476415172091
"5274",0.107345371668107,2.6257771809143,3.16642502920618,0.00183844878840362,0.176069878470378,-2.07548464681961
"4710",0.0896455277394385,3.83478143759297,3.16526312572883,0.00184537981326468,0.176069878470378,-2.07893838668399
"29105",0.0759084554207764,2.92318758249167,3.162905342899,0.0018595190573335,0.176069878470378,-2.08594341342472
"509",0.0802702614807489,4.22134371111834,3.16284807355983,0.00185986373836014,0.176069878470378,-2.086113504506
"2213",0.145054560020435,2.55988272357785,3.16267267520132,0.00186091975876966,0.176069878470378,-2.08663442418561
"59274",0.12232844253391,2.33442682842173,3.16214348478416,0.00186410922337263,0.176069878470378,-2.08820592429999
"3434",0.109519231054664,3.02195017291071,3.16094347864402,0.00187136052075798,0.176112037371696,-2.09176863750126
"105372942",0.110439763436389,0.918074718735342,3.15572450301759,0.00190320247730581,0.178459710553168,-2.10724940099913
"2079",0.0823956471757033,3.1699024468376,3.15382933162021,0.00191488901974503,0.178907320689536,-2.11286534150396
"401491",0.154077130473278,2.27706937582928,3.14814700916228,0.001950328751674,0.181451975380816,-2.12968580154038
"113218500",0.10329587116996,3.76540912232917,3.14722317674656,0.00195614764803893,0.181451975380816,-2.13241793476479
"55068",0.11233546559096,2.39544450902801,3.14364780713153,0.00197881954561542,0.181902395633394,-2.14298500551052
"3541",0.275054050454901,0.353790244240713,3.14344312767948,0.00198012478227654,0.181902395633394,-2.14358961741075
"6717",0.0822214765819064,3.23931541146247,3.14313527201817,0.00198208947328505,0.181902395633394,-2.14449894051044
"105372697",0.258324034357875,1.08389021354551,3.14020540278344,0.00200087804882588,0.182977822980968,-2.15314903988879
"158787",0.11677266561367,1.42768518749187,3.13830523528202,0.00201315141523572,0.183451966994016,-2.15875524283971
"3099",0.144971414811114,2.6534593569729,3.1361830950138,0.00202694091164305,0.184060458923937,-2.16501279323016
"54756",0.0994616081944751,2.52470251312772,3.13397600668025,0.00204137513375407,0.184723036578865,-2.17151684940398
"28931",0.148616173950888,0.152773906225243,3.13288811964982,0.00204852480919665,0.18472411868296,-2.17472124401152
"910",0.199880174926228,0.473473674416936,3.13148908853359,0.00205775342444059,0.184912009112925,-2.17884067026354
"79568",0.0880573182363238,2.68980122221403,3.1255544530639,0.00209733036355822,0.187532166831417,-2.19629697263807
"79672",0.0771044564372097,2.73508356198522,3.12368049795008,0.00210997301336985,0.187532166831417,-2.20180297436132
"23086",0.185211785185433,1.14201049241997,3.12309658375189,0.00211392678243158,0.187532166831417,-2.20351801580294
"4188",0.258780300479472,1.42443852767239,3.12280611176193,0.00211589616363114,0.187532166831417,-2.20437106858135
"4340",-0.210319946624844,1.68701421144992,-3.11278690225116,0.00218487404476601,0.19298477910766,-2.2337521870063
"401577",-0.108805103218493,1.78442255096805,-3.10980525573697,0.00220579947186655,0.193870024603035,-2.24247961528158
"3645",-0.150661990454053,1.08610605304811,-3.10870242076029,0.00221358609716882,0.193870024603035,-2.24570578640671
"221061",0.093613613936522,2.64605447411802,3.10816783927675,0.00221736967861276,0.193870024603035,-2.24726925510412
"28950",0.310973152662845,1.53376564118942,3.10689978435564,0.00222636846017809,0.19400139982966,-2.25097692842818
"93010",0.13688875322129,1.65638058927233,3.10549948664949,0.00223634493506381,0.194022426295936,-2.25506970552466
"1154",0.127211108424824,2.69793463875875,3.10387107271912,0.00224799861177168,0.194022426295936,-2.25982715690085
"8239",0.0973378607275822,3.5510102117554,3.10349745326328,0.00225068031101982,0.194022426295936,-2.26091838261486
"4693",0.167693261281548,1.04434697963138,3.10267447543269,0.0022565977710617,0.194022426295936,-2.26332163200925
"1029",0.179923211544636,0.841572996239149,3.10066154176136,0.0022711320432095,0.194625487676364,-2.26919738817834
"148229",0.155125000309525,1.15732959277228,3.09376446722577,0.00232159075472653,0.198292966113276,-2.28930425098743
"105376475",-0.178412766962762,0.65187270879475,-3.0917187581274,0.00233675510676351,0.198931651852104,-2.29526039765227
"4938",0.124141202928759,2.49350620191708,3.08800409794989,0.00236452522304553,0.200635779581699,-2.30606678898443
"83660",0.0842507762724725,3.14942022513558,3.08455358652716,0.0023905934570949,0.202184832253647,-2.31609438483355
"10588",0.0810446807788988,2.30465467600539,3.08300638526291,0.00240236838513559,0.202518872336511,-2.32058749570147
"63923",0.16945254858364,1.06413576177094,3.07962088583079,0.00242832071967272,0.204042013717955,-2.33041207118521
"27019",-0.162890510408615,0.468231553206574,-3.07783504631482,0.00244211456876046,0.204536974237931,-2.33559063010719
"255798",0.101259832073793,3.24851811530911,3.07298944674093,0.00247990739481177,0.206897887388365,-2.34962837398669
"10675",0.137921978097253,1.11986124150318,3.07073333915169,0.00249768730404719,0.206897887388365,-2.35615761583147
"954",0.128046274960836,1.53592708728748,3.07047255415801,0.00249975006571076,0.206897887388365,-2.3569120598649
"503834",-0.174937722097987,0.609852642716194,-3.07015282005311,0.00250228125009886,0.206897887388365,-2.3578369642113
"3775",-0.138641338134183,2.37477650087358,-3.06844897804859,0.00251580970881929,0.207353997656826,-2.36276427155717
"2322",0.182095594266137,1.19167844424899,3.06713323845774,0.00252630280736954,0.207557830649916,-2.36656756547616
"129787",0.0787197156532266,2.65956596794722,3.06474800647773,0.00254542822527222,0.20846734958875,-2.37345864181824
"100527949",0.090764310253301,2.72305062375659,3.06248653763174,0.00256368459725815,0.209300181000129,-2.37998774641808
"5116",0.0984688223322591,3.0669092888208,3.0584703558205,0.00259640453122064,0.210345785692266,-2.39157230609523
"8788",0.274988260526833,2.03145615121124,3.05837135496258,0.00259721593805881,0.210345785692266,-2.39185770001662
"5264",0.0818570578749078,3.70880866913639,3.05711222848935,0.00260755611473553,0.210345785692266,-2.39548671802448
"107986043",-0.178479936262939,1.58144294001213,-3.05507285893031,0.00262438439243016,0.210345785692266,-2.40136170289625
"124221",0.17409660789879,0.944728360719702,3.05330513732341,0.00263905210689603,0.210345785692266,-2.40645129941536
"23596",0.0956553528447804,1.94823867740245,3.05327393734964,0.00263931166722079,0.210345785692266,-2.4065411062966
"57405",0.162616062779863,1.24459706818559,3.05318932484455,0.00264001569817454,0.210345785692266,-2.40678465318881
"7070",0.225752205704958,2.42264045891191,3.05300933293581,0.00264151392387892,0.210345785692266,-2.40730271816694
"3021",0.0870279826029662,3.81229606001203,3.05083606436676,0.0026596658929724,0.21085953846032,-2.41355581730299
"3429",0.142234415808841,3.38565467283572,3.05028810499422,0.0026642607834824,0.21085953846032,-2.41513182198781
"1337",0.110970557714816,3.23220275362465,3.04395992444786,0.00271785856962202,0.214299047942566,-2.43331421279953
"100506070",0.112505956982142,1.30830958962571,3.04320940225705,0.00272428078721423,0.214299047942566,-2.43546840865922
"3001",0.173172407738391,1.70829231046619,3.0419291888979,0.00273526786735097,0.214511310324373,-2.43914186299146
"28522",0.13500075974653,0.299980608039879,3.03977167580543,0.00275387660476629,0.21488757154742,-2.44532952558014
"105371656",0.155866402921933,0.641663116370394,3.03944872628696,0.00275667209249395,0.21488757154742,-2.44625539478702
"101927832",0.0859329694691451,1.59702968940371,3.03785966386964,0.00277046533646376,0.214896758486509,-2.45080982408209
"84109",0.182996205867136,1.57238825742675,3.03752284574214,0.00277339711493408,0.214896758486509,-2.45177490903504
"28915",0.158033109572156,0.16934040851837,3.0311116966807,0.00282974998461862,0.217175404288653,-2.4701265482107
"8908",0.289325260374802,1.6588905821781,3.03096130870127,0.00283108444429035,0.217175404288653,-2.47055661153229
"28959",0.136801172549121,3.16430609962527,3.03091377239987,0.00283150637570512,0.217175404288653,-2.47069254675376
"7345",-0.176789718173056,2.75031413269535,-3.02951443665305,0.00284395284297699,0.217175404288653,-2.47469324601285
"27166",0.0963637828579912,2.79313022457992,3.02910182710269,0.00284763243213357,0.217175404288653,-2.47587258107474
"3768",0.0911238435579287,2.37494632047883,3.02848353691476,0.00285315446128833,0.217175404288653,-2.47763953102037
"51805",0.0891542028835416,3.03864855712174,3.0268352080999,0.00286792414093643,0.2176594626611,-2.48234855051877
"114569",0.234985389438871,1.49344860970395,3.01972626223143,0.0029324335251712,0.22035976010223,-2.50263144787721
"84034",0.116551627979647,2.87321992389696,3.01935383424556,0.00293584964101838,0.22035976010223,-2.50369286567296
"84908",0.074489564987327,2.88807961634225,3.01922514781692,0.002937030875895,0.22035976010223,-2.5040595941009
"55784",0.166998832360409,1.43115759173979,3.01895641335005,0.0029394990472262,0.22035976010223,-2.50482538400741
"439949",0.161596506737263,1.01434037854488,3.01824120166466,0.00294607716365423,0.22035976010223,-2.5068631653104
"3949",0.129151514239725,2.55555000561987,3.01636421339678,0.00296340517018894,0.220912415490694,-2.51220902698979
"28820",0.225453341557926,1.01315069510194,3.01543483274591,0.00297201973053105,0.220912415490694,-2.51485490060853
"56920",0.0890145982714293,2.86937742265347,3.01431160944395,0.00298246181501984,0.220912415490694,-2.51805165558154
"55340",0.0885490362611314,2.6730289244334,3.01375917243787,0.00298760994674432,0.220912415490694,-2.51962353064763
"645638",0.163065949268807,0.650582230860772,3.00999930084067,0.00302286588055071,0.221815748023728,-2.53031482295434
"2752",0.0998629570848379,3.94209393416896,3.00974882873746,0.00302522808352564,0.221815748023728,-2.53102662257023
"55915",0.0711669948394183,2.57609540198952,3.00763204731712,0.00304525941331966,0.221815748023728,-2.53704004242363
"83401",0.18954119846476,0.651094587814701,3.00743253887207,0.00304715366429153,0.221815748023728,-2.53760661708318
"27101",0.0754739734224528,3.14094553111689,3.00689098107247,0.00305230100205424,0.221815748023728,-2.53914439203817
"81792",0.13712531298528,2.04377137535693,3.00620215573049,0.00305885963371789,0.221815748023728,-2.54109998088184
"107987243",0.131068890546219,0.377114012968965,3.00564940092749,0.00306413205017121,0.221815748023728,-2.54266897271034
"28877",0.124213355513417,0.193664700926655,3.00474190144863,0.0030728063152636,0.221815748023728,-2.54524434547185
"27440",0.0929518346491485,3.13566111922281,3.00428116590695,0.00307721886416065,0.221815748023728,-2.54655159024138
"105374254",-0.140563134931676,0.876594916848645,-3.00341439364216,0.00308553590759437,0.221815748023728,-2.54901039643072
"105378076",0.148644023518539,1.34543873274256,3.00197829536508,0.00309936141029775,0.222192446810265,-2.55308283342305
"84432",-0.264484286629706,1.28779621237937,-2.99842533566143,0.00313381151092242,0.224041552217327,-2.56315069597954
"92342",0.0837116977616024,2.28592471518839,2.99569835394245,0.00316049134561011,0.22494736639534,-2.57087077810336
"441432",0.140910863661973,2.57746319088811,2.99535497790866,0.00316386558608592,0.22494736639534,-2.57184242921188
"273",0.129033439694965,2.18264363027776,2.99274107437263,0.00318966035129233,0.225410237018705,-2.57923572052054
"9953",0.104540708516924,2.02462767958042,2.99207328133254,0.00319628127388826,0.225410237018705,-2.5811236111915
"100505501",0.154230759595204,0.896768809717168,2.99148471165605,0.00320212720206612,0.225410237018705,-2.58278721969829
"28893",0.300960325681809,1.13391690325491,2.99077475549518,0.00320919187591162,0.225410237018705,-2.58479354021699
"338557",0.194342748221726,0.796461201075036,2.98892692608478,0.0032276466182419,0.225410237018705,-2.5900134645935
"111216286",0.147817658567265,0.537815199668334,2.98882974779734,0.00322861985808565,0.225410237018705,-2.59028790304003
"6652",0.0911230486620252,2.53736977184867,2.98808940511119,0.00323604324771141,0.225410237018705,-2.59237842127397
"79041",0.103611719742626,2.98855352305387,2.98769001698415,0.00324005441155172,0.225410237018705,-2.59350598756292
"50865",0.0861101533193785,3.01733448229447,2.98236292603979,0.00329399474928875,0.228261535740591,-2.60853269291011
"57611",0.142506232014752,1.7864445306777,2.98075726543712,0.00331041429288187,0.228261535740591,-2.61305723839454
"653659",0.0867875917847655,2.24297970139694,2.98006540945885,0.00331751239978205,0.228261535740591,-2.61500612610453
"255758",0.119851261185094,1.80519935982049,2.97971050647455,0.00332115895789946,0.228261535740591,-2.61600569415359
"57291",0.0782334959097086,3.20470448854268,2.97932354931788,0.00332513906391819,0.228261535740591,-2.61709541964127
"8437",0.171734886500123,1.49959330184235,2.97444153926227,0.00337573164347087,0.230765077348391,-2.63083293794853
"81618",0.0939767062781467,2.92262684782208,2.97381110145776,0.0033823162254621,0.230765077348391,-2.63260545718675
"51082",0.0798832020171762,3.16780104400532,2.97323353587927,0.00338835894097329,0.230765077348391,-2.63422902661724
